id,address,address_type,street,street_type,street_dir,x,y,report_date,time_start,time_end,crime_type_id,arrested,l1_code
180,"1 DESTINY USA, 13204",PointAddress,DESTINY USA,, ,929661.2488,1118108.17,2022-01-14 00:00:00.000000,1605,1605,1,TRUE,Shoplifting
181,"1 DESTINY USA, 13204",PointAddress,DESTINY USA,, ,929661.2488,1118108.17,2022-08-07 00:00:00.000000,1356,1356,1,FALSE,All Other
182,"1 DESTINY USA, 13204",PointAddress,DESTINY USA,, ,929661.2488,1118108.17,2022-01-16 00:00:00.000000,1706,1706,4,FALSE,All Other
183,"1 DESTINY USA, 13204",PointAddress,DESTINY USA,, ,929661.2488,1118108.17,2022-01-01 00:00:00.000000,1830,900,1,FALSE,From Building
184,"1 DESTINY USA, 13204",PointAddress,DESTINY USA,, ,929661.2488,1118108.17,2022-01-20 00:00:00.000000,1721,1721,1,TRUE,Shoplifting
185,"1 DESTINY USA, 13204",PointAddress,DESTINY USA,, ,929661.2488,1118108.17,2022-01-18 00:00:00.000000,1111,1111,1,TRUE,Shoplifting
186,"1 DESTINY USA, 13204",PointAddress,DESTINY USA,, ,929661.2488,1118108.17,2022-01-13 00:00:00.000000,1435,1435,1,FALSE,All Other
187,"1 DESTINY USA, 13204",PointAddress,DESTINY USA,, ,929661.2488,1118108.17,2022-08-14 00:00:00.000000,618,618,1,FALSE,
188,"1 DESTINY USA, 13204",PointAddress,DESTINY USA,, ,929661.2488,1118108.17,2022-01-20 00:00:00.000000,1700,1700,1,TRUE,Shoplifting
189,"1 DESTINY USA, 13204",PointAddress,DESTINY USA,, ,929661.2488,1118108.17,2022-08-09 00:00:00.000000,1720,1720,1,TRUE,Shoplifting
190,"1 DESTINY USA, 13204",PointAddress,DESTINY USA,, ,929661.2488,1118108.17,2022-01-06 00:00:00.000000,2003,2003,1,TRUE,Shoplifting
191,100 ALBERT TER,StreetAddress,ALBERT,TER, ,936870.4693,1105813.149,2022-04-12 00:00:00.000000,2225,2225,4,FALSE,All Other
192,100 ALBERT TER,StreetAddress,ALBERT,TER, ,936870.4693,1105813.149,2022-04-08 00:00:00.000000,1000,1000,1,FALSE,From Building
193,100 AMIDON DR,StreetAddress,AMIDON,DR, ,937902.6331,1092118.194,2022-05-22 00:00:00.000000,30,30,2,FALSE,Motor Vehicle
194,100 ANGELOU TER,StreetAddress,ANGELOU,TER, ,936725.0008,1108705.172,2022-01-10 00:00:00.000000,2224,2300,4,FALSE,Purse Snatch
195,100 ARLINGTON AVE,StreetAddress,ARLINGTON,AVE, ,931491.4706,1101944.264,2022-04-19 00:00:00.000000,1435,1435,1,FALSE,Of Bicycle
196,100 ARNTS PL,StreetAddress,ARNTS,PL, ,934330.2615,1120862.127,2022-04-04 00:00:00.000000,44,44,2,TRUE,
197,100 1ST NORTH ST,StreetAddress,1ST NORTH,ST, ,937768.0142,1117875.937,2022-02-28 00:00:00.000000,1245,1245,2,TRUE,Motor Vehicle
198,100 ASHWORTH PL,StreetAddress,ASHWORTH,PL, ,940256.2017,1110762.823,2022-04-25 00:00:00.000000,1909,1909,5,TRUE,
199,100 AINSLEY DR,StreetAddress,AINSLEY,DR, ,940470.4127,1097400.221,2022-04-06 00:00:00.000000,1600,2000,2,FALSE,From Motor Vehicle
200,100 ASHWORTH PL,StreetAddress,ASHWORTH,PL, ,940256.2017,1110762.823,2022-07-23 00:00:00.000000,1200,100,2,FALSE,Motor Vehicle
201,100 AVONDALE PL,StreetAddress,AVONDALE,PL, ,943743.2551,1107658.448,2022-06-28 00:00:00.000000,1930,1100,1,FALSE,From Motor Vehicle
202,100 AVONDALE PL,StreetAddress,AVONDALE,PL, ,943743.2551,1107658.448,2022-06-28 00:00:00.000000,300,300,3,FALSE,
203,100 AVONDALE PL,StreetAddress,AVONDALE,PL, ,943743.2551,1107658.448,2022-01-02 00:00:00.000000,1122,1122,1,FALSE,From Building
204,"100 BALLARD, 13205",PointAddress,BALLARD,, ,934314.8036,1104636.608,2022-08-03 00:00:00.000000,1634,1919,1,FALSE,All Other
205,100 ARSENAL DR,StreetAddress,ARSENAL,DR, ,939173.3356,1093293.107,2022-07-28 00:00:00.000000,1050,547,1,FALSE,
206,100 BALDWIN AVE,StreetAddress,BALDWIN,AVE, ,934677.4007,1099421.75,2022-04-25 00:00:00.000000,1545,1545,1,FALSE,All Other
207,"100 BERWYN, 13210",PointAddress,BERWYN,, ,938937.692,1102784.307,2022-05-13 00:00:00.000000,2330,700,1,FALSE,From Motor Vehicle
208,"100 BERWYN, 13210",PointAddress,BERWYN,, ,938937.692,1102784.307,2022-04-06 00:00:00.000000,430,630,3,FALSE,From Building
209,100 BALL CIR,StreetAddress,BALL,CIR, ,940211.5082,1097974.924,2022-02-18 00:00:00.000000,2200,730,2,FALSE,Motor Vehicle
210,100 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,938181.3503,1097317.835,2022-05-04 00:00:00.000000,130,130,1,FALSE,All Other
211,100 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,938181.3503,1097317.835,2022-04-23 00:00:00.000000,202,202,5,TRUE,
212,100 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,938181.3503,1097317.835,2022-03-24 00:00:00.000000,547,547,1,FALSE,All Other
213,100 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,938181.3503,1097317.835,2022-02-03 00:00:00.000000,436,436,4,FALSE,Purse Snatch
214,100 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,938181.3503,1097317.835,2022-02-23 00:00:00.000000,30,35,2,FALSE,Motor Vehicle
215,100 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,938181.3503,1097317.835,2022-05-30 00:00:00.000000,1600,2030,1,TRUE,Motor Vehicle
216,"100 CALEB, 13206",PointAddress,CALEB,, ,945537.5998,1114891.385,2022-06-01 00:00:00.000000,2000,700,3,FALSE,From Building
217,100 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,938181.3503,1097317.835,2022-06-21 00:00:00.000000,430,2354,5,FALSE,All Other
218,100 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,938181.3503,1097317.835,2022-01-28 00:00:00.000000,2230,2242,4,TRUE,
219,100 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,938181.3503,1097317.835,2022-03-13 00:00:00.000000,51,51,2,FALSE,Motor Vehicle
220,100 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,938181.3503,1097317.835,2022-03-18 00:00:00.000000,1200,1500,1,FALSE,Of MV Parts/Accessories
221,100 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,938181.3503,1097317.835,2022-03-31 00:00:00.000000,537,541,3,FALSE,From Building
222,100 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,938181.3503,1097317.835,2022-03-18 00:00:00.000000,2100,2100,1,FALSE,From Building
223,100 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,938181.3503,1097317.835,2022-01-30 00:00:00.000000,100,1250,1,FALSE,From Motor Vehicle
224,100 BEECHER ST,StreetAddress,BEECHER,ST, ,937903.56,1114941.676,2022-03-08 00:00:00.000000,1800,836,5,TRUE,
225,100 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,938181.3503,1097317.835,2022-04-11 00:00:00.000000,2341,2341,4,FALSE,All Other
226,100 BERKELEY DR,StreetAddress,BERKELEY,DR, ,941939.0914,1105747.738,2022-06-05 00:00:00.000000,631,631,1,FALSE,All Other
227,100 BEVERLY RD,StreetAddress,BEVERLY,RD, ,931321.5161,1104386.022,2022-03-06 00:00:00.000000,0,749,3,FALSE,Motor Vehicle
228,100 BLAINE ST,StreetAddress,BLAINE,ST, ,935418.0514,1105528.618,2022-05-23 00:00:00.000000,1955,1945,5,TRUE,
229,100 BLAINE ST,StreetAddress,BLAINE,ST, ,935418.0514,1105528.618,2022-02-04 00:00:00.000000,125,125,5,TRUE,
230,100 BOISE DR,StreetAddress,BOISE,DR, ,940850.4533,1102247.426,2022-07-15 00:00:00.000000,1530,1558,1,FALSE,
231,100 BRISTOL PL,StreetAddress,BRISTOL,PL, ,943155.7789,1108753.271,2022-06-12 00:00:00.000000,2200,500,2,FALSE,Motor Vehicle
232,100 BRYANT AVE,StreetAddress,BRYANT,AVE, ,928304.5446,1110605.734,2022-06-19 00:00:00.000000,1936,1936,1,TRUE,Shoplifting
233,100 BYRNE PL,StreetAddress,BYRNE,PL, ,937972.9029,1092429.341,2022-08-04 00:00:00.000000,2300,830,2,FALSE,Motor Vehicle
234,100 BROOKLEA PL,StreetAddress,BROOKLEA,PL, ,936294.9233,1092507.198,2022-06-16 00:00:00.000000,800,800,1,FALSE,All Other
235,100 CAMP AVE,StreetAddress,CAMP,AVE, ,934538.9351,1096338.451,2022-05-08 00:00:00.000000,730,750,1,TRUE,All Other
236,100 BURNET AVE,StreetAddress,BURNET,AVE, ,936518.9035,1112403.266,2022-03-08 00:00:00.000000,1230,1230,4,FALSE,All Other
237,100 CAMP AVE,StreetAddress,CAMP,AVE, ,934538.9351,1096338.451,2022-03-30 00:00:00.000000,2230,200,1,FALSE,Motor Vehicle
238,100 CARBON ST,StreetAddress,CARBON,ST, ,937770.2003,1116763.402,2022-06-22 00:00:00.000000,2200,2215,5,FALSE,
239,100 CARLTON RD,StreetAddress,CARLTON,RD, ,928855.4416,1102034.407,2022-02-25 00:00:00.000000,400,409,3,FALSE,Motor Vehicle
240,100 CATHERINE ST,StreetAddress,CATHERINE,ST, ,938155.5558,1111913.217,2022-08-12 00:00:00.000000,1500,1100,1,FALSE,All Other
241,100 CENTENNIAL DR,StreetAddressExt,CENTENNIAL,DR, ,933538.0836,1103253.904,2022-06-15 00:00:00.000000,1910,1910,2,TRUE,Motor Vehicle
242,100 CHARLOTTE ST,StreetAddress,CHARLOTTE,ST, ,924457.4848,1112617.488,2022-05-21 00:00:00.000000,1649,1649,2,FALSE,Motor Vehicle
243,100 CHATHAM PL,StreetAddress,CHATHAM,PL, ,937280.2424,1123197.542,2022-04-23 00:00:00.000000,1900,630,1,FALSE,From Motor Vehicle
244,100 CIRCLE RD,StreetAddress,CIRCLE,RD, ,941978.6785,1105476.488,2022-05-24 00:00:00.000000,2330,430,3,FALSE,From Building
245,100 CHESTER ST,StreetAddress,CHESTER,ST, ,934009.1575,1105564.448,2022-02-04 00:00:00.000000,2342,2342,5,TRUE,
246,100 CLAIRE RD,StreetAddress,CLAIRE,RD, ,952452.8544,1109245.39,2022-05-08 00:00:00.000000,1900,1115,3,FALSE,From Building
247,"100 BELLE, 13205",PointAddress,BELLE,, ,938094.7359,1097633.243,2022-03-21 00:00:00.000000,2336,2336,5,FALSE,
248,100 CHURCHILL AVE,StreetAddress,CHURCHILL,AVE, ,938741.4568,1097886.189,2022-04-18 00:00:00.000000,1730,1730,5,FALSE,
249,100 CLARENCE AVE,StreetAddress,CLARENCE,AVE, ,938008.2096,1094899.497,2022-06-03 00:00:00.000000,1701,1701,2,FALSE,Motor Vehicle
250,,,,, ,0,0,2022-04-09 00:00:00.000000,2130,800,1,FALSE,From Building
251,100 BENNINGTON DR,StreetAddress,BENNINGTON,DR, ,938271.6277,1097682.441,2022-01-18 00:00:00.000000,1900,1241,5,TRUE,
252,,,,, ,0,0,2022-05-11 00:00:00.000000,956,1020,1,TRUE,From Building
253,,,,, ,0,0,2022-07-11 00:00:00.000000,945,1545,1,FALSE,Motor Vehicle
254,"100 COLERIDGE, 13204",PointAddress,COLERIDGE,, ,928616.5351,1110096.125,2022-07-13 00:00:00.000000,1800,1058,1,FALSE,
255,,,,, ,0,0,2022-05-13 00:00:00.000000,1900,2052,1,TRUE,From Building
256,"100 COLUMBIA, 13207",PointAddress,COLUMBIA,, ,931188.3956,1101570.361,2022-03-09 00:00:00.000000,1659,1659,1,FALSE,From Motor Vehicle
257,100 CLIFFSIDE DR,StreetAddress,CLIFFSIDE,DR, ,939449.6749,1101606.281,2022-03-31 00:00:00.000000,1406,1406,5,TRUE,
258,,,,, ,0,0,2022-03-11 00:00:00.000000,0,1700,1,FALSE,
259,,,,, ,0,0,2022-05-13 00:00:00.000000,1800,1900,1,FALSE,From Building
260,100 COMSTOCK PL,StreetAddress,COMSTOCK,PL, ,941214.185,1110249.866,2022-06-14 00:00:00.000000,2100,130,3,FALSE,From Building
261,100 CLIFTON PL,StreetAddress,CLIFTON,PL, ,944812.262,1118107.718,2022-04-19 00:00:00.000000,700,700,2,FALSE,Motor Vehicle
262,100 CONGRESS AVE,StreetAddress,CONGRESS,AVE, ,932345.9,1108051.01,2022-03-07 00:00:00.000000,1000,900,1,FALSE,Of MV Parts/Accessories
263,100 COOLIDGE AVE,StreetAddress,COOLIDGE,AVE, ,932375.0355,1106253.238,2022-06-29 00:00:00.000000,1034,1034,5,TRUE,
264,100 COMSTOCK AVE,StreetAddress,COMSTOCK,AVE, ,941163.64,1110488.634,2022-01-23 00:00:00.000000,1705,1705,1,FALSE,From Motor Vehicle
265,100 CORDOVA ST,StreetAddress,CORDOVA,ST, ,938643.4116,1095657.303,2022-06-03 00:00:00.000000,2130,2130,1,FALSE,All Other
266,100 CORAL AVE,StreetAddress,CORAL,AVE, ,935918.5196,1097125.857,2022-06-20 00:00:00.000000,1634,1634,5,TRUE,
267,100 CRIPPEN PL,StreetAddress,CRIPPEN,PL, ,937705.3605,1094781.154,2022-03-18 00:00:00.000000,2030,2048,3,TRUE,
268,100 CORTLAND PL,StreetAddress,CORTLAND,PL, ,935258.9624,1094555.233,2022-05-31 00:00:00.000000,1000,1300,3,FALSE,All Other
269,100 COMSTOCK AVE,StreetAddress,COMSTOCK,AVE, ,941163.64,1110488.634,2022-04-24 00:00:00.000000,930,932,3,FALSE,
270,100 COMSTOCK PL,StreetAddress,COMSTOCK,PL, ,941214.185,1110249.866,2022-02-24 00:00:00.000000,1030,1045,2,FALSE,Motor Vehicle
271,100 CROLY ST,StreetAddress,CROLY,ST, ,945941.9424,1111817.892,2022-01-17 00:00:00.000000,359,359,5,TRUE,
272,100 CROLY ST,StreetAddress,CROLY,ST, ,945941.9424,1111817.892,2022-02-27 00:00:00.000000,1530,1530,2,FALSE,Motor Vehicle
273,100 CROLY ST,StreetAddress,CROLY,ST, ,945941.9424,1111817.892,2022-05-09 00:00:00.000000,2000,2100,1,FALSE,All Other
274,100 CROLY ST,StreetAddress,CROLY,ST, ,945941.9424,1111817.892,2022-07-09 00:00:00.000000,1800,2100,3,FALSE,All Other
275,100 CROLY ST,StreetAddress,CROLY,ST, ,945941.9424,1111817.892,2022-05-05 00:00:00.000000,0,800,3,FALSE,From Building
276,100 CROTON TER,StreetAddress,CROTON,TER, ,937059.4037,1106305.197,2022-02-15 00:00:00.000000,840,840,2,FALSE,Motor Vehicle
277,100 CROTON TER,StreetAddress,CROTON,TER, ,937059.4037,1106305.197,2022-03-20 00:00:00.000000,1200,1554,3,FALSE,
278,100 N CROUSE AVE,StreetAddress,CROUSE,AVE, ,939666.5226,1111894.792,2022-03-17 00:00:00.000000,800,1420,1,TRUE,From Building
279,100 N CROUSE AVE,StreetAddress,CROUSE,AVE, ,939666.5226,1111894.792,2022-05-02 00:00:00.000000,2200,1800,1,TRUE,All Other
280,100 N CROUSE AVE,StreetAddress,CROUSE,AVE, ,939666.5226,1111894.792,2022-04-26 00:00:00.000000,1010,1020,1,FALSE,From Building
281,"100 DEPALMA, 13204",PointAddress,DEPALMA,, ,927363.6391,1107213.38,2022-08-08 00:00:00.000000,1112,1112,2,FALSE,Motor Vehicle
282,100 N CROUSE AVE,StreetAddress,CROUSE,AVE, ,939666.5226,1111894.792,2022-02-08 00:00:00.000000,1015,1700,1,FALSE,From Building
283,"100 DEPALMA, 13204",PointAddress,DEPALMA,, ,927363.6391,1107213.38,2022-05-02 00:00:00.000000,2230,800,1,FALSE,From Motor Vehicle
284,100 CROTON TER,StreetAddress,CROTON,TER, ,937059.4037,1106305.197,2022-06-07 00:00:00.000000,2042,2042,5,FALSE,
285,100 CULBERT ST,StreetAddress,CULBERT,ST, ,935680.5245,1118999.117,2022-06-23 00:00:00.000000,2115,2119,5,FALSE,
286,100 CULBERT ST,StreetAddress,CULBERT,ST, ,935680.5245,1118999.117,2022-03-25 00:00:00.000000,1127,1127,1,FALSE,All Other
287,100 CULBERT ST,StreetAddress,CULBERT,ST, ,935680.5245,1118999.117,2022-06-24 00:00:00.000000,300,400,1,FALSE,All Other
288,100 CULBERT ST,StreetAddress,CULBERT,ST, ,935680.5245,1118999.117,2022-06-01 00:00:00.000000,1200,1200,5,FALSE,
289,100 DABLON CT,StreetAddress,DABLON,CT, ,937409.0991,1108450.04,2022-01-05 00:00:00.000000,35,35,5,FALSE,
290,100 CUMBERLAND AVE,StreetAddress,CUMBERLAND,AVE, ,945814.4521,1109822.211,2022-05-21 00:00:00.000000,1100,1900,2,FALSE,Motor Vehicle
291,100 DABLON CT,StreetAddress,DABLON,CT, ,937409.0991,1108450.04,2022-05-15 00:00:00.000000,1303,1304,5,TRUE,
292,100 DABLON CT,StreetAddress,DABLON,CT, ,937409.0991,1108450.04,2022-04-14 00:00:00.000000,100,100,2,FALSE,Motor Vehicle
293,100 DABLON CT,StreetAddress,DABLON,CT, ,937409.0991,1108450.04,2022-04-02 00:00:00.000000,33,33,1,TRUE,
294,100 DAVIS ST,StreetAddress,DAVIS,ST, ,931552.3247,1107720.126,2022-06-17 00:00:00.000000,1957,1957,5,FALSE,
295,100 DALE ST,StreetAddress,DALE,ST, ,937958.3365,1120812.849,2022-08-10 00:00:00.000000,1900,550,1,FALSE,From Motor Vehicle
296,100 DAVIS ST,StreetAddress,DAVIS,ST, ,931552.3247,1107720.126,2022-04-13 00:00:00.000000,457,457,1,FALSE,From Motor Vehicle
297,100 DAVIS ST,StreetAddress,DAVIS,ST, ,931552.3247,1107720.126,2022-07-21 00:00:00.000000,1700,1700,2,FALSE,Motor Vehicle
298,100 DAWES AVE,StreetAddress,DAWES,AVE, ,938083.1378,1096634.024,2022-03-01 00:00:00.000000,120,120,2,FALSE,Motor Vehicle
299,100 DEARBORN PL,StreetAddress,DEARBORN,PL, ,934061.2459,1104578.446,2022-08-07 00:00:00.000000,1640,1640,2,FALSE,Motor Vehicle
300,100 DEARBORN PL,StreetAddress,DEARBORN,PL, ,934061.2459,1104578.446,2022-07-29 00:00:00.000000,2153,2153,4,FALSE,All Other
301,100 DELONG AVE,StreetAddress,DELONG,AVE, ,935930.1089,1118862.71,2022-07-24 00:00:00.000000,2252,2252,5,TRUE,
302,100 DIANA AVE,StreetAddress,DIANA,AVE, ,941824.2274,1099015.518,2022-05-04 00:00:00.000000,900,900,1,FALSE,All Other
303,100 DICKERSON ST,StreetAddress,DICKERSON,ST, ,935077.5154,1109571.761,2022-05-26 00:00:00.000000,850,850,1,FALSE,Of Bicycle
304,100 DICKERSON ST,StreetAddress,DICKERSON,ST, ,935077.5154,1109571.761,2022-03-04 00:00:00.000000,613,613,3,TRUE,
305,100 DICKERSON ST,StreetAddress,DICKERSON,ST, ,935077.5154,1109571.761,2022-04-11 00:00:00.000000,1700,42,1,FALSE,All Other
306,100 DICKERSON ST,StreetAddress,DICKERSON,ST, ,935077.5154,1109571.761,2022-04-14 00:00:00.000000,307,307,4,FALSE,Purse Snatch
307,100 DICKERSON ST,StreetAddress,DICKERSON,ST, ,935077.5154,1109571.761,2022-07-16 00:00:00.000000,1053,1053,4,FALSE,All Other
308,100 DICKERSON ST,StreetAddress,DICKERSON,ST, ,935077.5154,1109571.761,2022-06-27 00:00:00.000000,800,800,1,FALSE,All Other
309,100 DICKERSON ST,StreetAddress,DICKERSON,ST, ,935077.5154,1109571.761,2022-04-08 00:00:00.000000,2245,2245,4,TRUE,Purse Snatch
310,100 DICKERSON ST,StreetAddress,DICKERSON,ST, ,935077.5154,1109571.761,2022-07-15 00:00:00.000000,606,606,1,TRUE,All Other
311,100 DIDAMA ST,StreetAddress,DIDAMA,ST, ,947274.9452,1110383.642,2022-07-27 00:00:00.000000,1051,1051,5,FALSE,
312,100 DIDAMA ST,StreetAddress,DIDAMA,ST, ,947274.9452,1110383.642,2022-01-23 00:00:00.000000,250,254,5,TRUE,
313,100 DIDAMA ST,StreetAddress,DIDAMA,ST, ,947274.9452,1110383.642,2022-04-05 00:00:00.000000,2254,2255,1,TRUE,From Building
314,100 DORCHESTER AVE,StreetAddress,DORCHESTER,AVE, ,942592.3,1118083.017,2022-01-25 00:00:00.000000,130,615,1,FALSE,From Motor Vehicle
315,100 DORCHESTER AVE,StreetAddress,DORCHESTER,AVE, ,942592.3,1118083.017,2022-04-26 00:00:00.000000,220,221,1,FALSE,All Other
316,100 DOROTHY ST,StreetAddress,DOROTHY,ST, ,941441.8341,1115368.417,2022-08-01 00:00:00.000000,1230,1230,3,FALSE,From Building
317,100 DOROTHY ST,StreetAddress,DOROTHY,ST, ,941441.8341,1115368.417,2022-08-11 00:00:00.000000,1300,1300,3,FALSE,
318,100 DOROTHY ST,StreetAddress,DOROTHY,ST, ,941441.8341,1115368.417,2022-03-01 00:00:00.000000,715,715,2,FALSE,Motor Vehicle
319,100 DORSET RD,StreetAddress,DORSET,RD, ,942076.4539,1105457.779,2022-06-05 00:00:00.000000,1200,1000,1,FALSE,From Mailbox
320,100 DOUGLAS ST,StreetAddress,DOUGLAS,ST, ,937667.4732,1114593.486,2022-03-16 00:00:00.000000,2000,2000,2,FALSE,Motor Vehicle
321,100 DUANE ST,StreetAddress,DUANE,ST, ,928444.0997,1105237.976,2022-03-13 00:00:00.000000,2113,2113,3,TRUE,
322,100 DORSET RD,StreetAddress,DORSET,RD, ,942076.4539,1105457.779,2022-07-14 00:00:00.000000,2200,400,3,FALSE,From Building
323,100 DUDLEY ST,StreetAddress,DUDLEY,ST, ,931045.3012,1106838.712,2022-08-10 00:00:00.000000,1905,1905,5,FALSE,
324,100 DUDLEY ST,StreetAddress,DUDLEY,ST, ,931045.3012,1106838.712,2022-08-06 00:00:00.000000,2350,2350,5,FALSE,
325,100 DYER CT,StreetAddress,DYER,CT, ,938105.9194,1108085.796,2022-05-31 00:00:00.000000,1200,1200,5,FALSE,
326,100 E BEARD AVE,StreetAddress,BEARD,AVE, ,937174.6504,1103204.423,2022-07-13 00:00:00.000000,250,314,5,TRUE,
327,100 E BEARD AVE,StreetAddress,BEARD,AVE, ,937174.6504,1103204.423,2022-02-11 00:00:00.000000,1153,1153,5,FALSE,
328,100 E CHELTENHAM RD,StreetAddress,CHELTENHAM,RD, ,937896.5982,1091592.289,2022-06-24 00:00:00.000000,2130,530,2,FALSE,Motor Vehicle
329,"100 GREEN STREET, 13203",PointAddress,GREEN STREET,, ,939656.9941,1113684.975,2022-03-30 00:00:00.000000,1153,1153,1,FALSE,All Other
330,100 E CHELTENHAM RD,StreetAddress,CHELTENHAM,RD, ,937896.5982,1091592.289,2022-03-28 00:00:00.000000,2045,645,2,FALSE,Motor Vehicle
331,100 E COLVIN ST,StreetAddress,COLVIN,ST, ,937364.9589,1102674.249,2022-03-17 00:00:00.000000,1200,1100,1,FALSE,Of MV Parts/Accessories
332,100 E GENESEE ST,StreetAddress,GENESEE,ST, ,935563.3834,1111750.122,2022-06-24 00:00:00.000000,2340,2340,5,FALSE,
333,100 E JEFFERSON ST,StreetAddress,JEFFERSON,ST, ,935461.7159,1110491.667,2022-01-10 00:00:00.000000,1100,1130,1,FALSE,All Other
334,100 E JEFFERSON ST,StreetAddress,JEFFERSON,ST, ,935461.7159,1110491.667,2022-07-28 00:00:00.000000,730,551,1,FALSE,
335,100 E KENNEDY ST,StreetAddress,KENNEDY,ST, ,936722.8693,1104484.94,2022-08-04 00:00:00.000000,2328,2328,5,TRUE,
336,100 E JEFFERSON ST,StreetAddress,JEFFERSON,ST, ,935461.7159,1110491.667,2022-02-23 00:00:00.000000,1315,1335,3,TRUE,From Building
337,100 E KENNEDY ST,StreetAddress,KENNEDY,ST, ,936722.8693,1104484.94,2022-05-06 00:00:00.000000,1757,1757,5,FALSE,
338,100 E KENNEDY ST,StreetAddress,KENNEDY,ST, ,936722.8693,1104484.94,2022-05-14 00:00:00.000000,1741,1741,5,TRUE,
339,100 E MATSON AVE,StreetAddress,MATSON,AVE, ,938333.606,1098233.65,2022-07-20 00:00:00.000000,900,900,3,FALSE,All Other
340,100 E ONONDAGA ST,StreetAddress,ONONDAGA,ST, ,935459.3681,1109529.406,2022-03-31 00:00:00.000000,1100,300,3,FALSE,From Building
341,100 E ONONDAGA ST,StreetAddress,ONONDAGA,ST, ,935459.3681,1109529.406,2022-01-13 00:00:00.000000,2146,945,1,FALSE,From Motor Vehicle
342,100 E ONONDAGA ST,StreetAddress,ONONDAGA,ST, ,935459.3681,1109529.406,2022-05-29 00:00:00.000000,2140,2140,1,FALSE,From Building
343,100 E ONONDAGA ST,StreetAddress,ONONDAGA,ST, ,935459.3681,1109529.406,2022-07-18 00:00:00.000000,218,218,1,FALSE,From Coin Operated Machine/Device
344,100 E RAYNOR AVE,StreetAddress,RAYNOR,AVE, ,936224.4176,1106252.469,2022-05-04 00:00:00.000000,820,820,5,TRUE,
345,100 E RAYNOR AVE,StreetAddress,RAYNOR,AVE, ,936224.4176,1106252.469,2022-04-24 00:00:00.000000,1020,1020,5,TRUE,
346,100 E RAYNOR AVE,StreetAddress,RAYNOR,AVE, ,936224.4176,1106252.469,2022-06-03 00:00:00.000000,144,144,5,FALSE,
347,100 E SENECA TPKE,StreetAddress,SENECA,TPKE, ,938090.2112,1093610.321,2022-02-05 00:00:00.000000,1419,1419,4,FALSE,From Building
348,100 E WASHINGTON ST,StreetAddress,WASHINGTON,ST, ,935465.368,1111419.983,2022-03-16 00:00:00.000000,1200,1430,1,FALSE,All Other
349,100 E WATER ST,StreetAddress,WATER,ST, ,935469.386,1111760.832,2022-07-16 00:00:00.000000,1749,1749,5,FALSE,
350,100 E WATER ST,StreetAddress,WATER,ST, ,935469.386,1111760.832,2022-07-24 00:00:00.000000,107,107,3,FALSE,
351,100 E WATER ST,StreetAddress,WATER,ST, ,935469.386,1111760.832,2022-07-18 00:00:00.000000,2120,2125,3,FALSE,From Building
352,100 E WILLOW ST,StreetAddress,WILLOW,ST, ,935475.9262,1112423.883,2022-07-17 00:00:00.000000,2343,545,3,FALSE,
353,100 E WATER ST,StreetAddress,WATER,ST, ,935469.386,1111760.832,2022-06-20 00:00:00.000000,540,552,3,FALSE,From Building
354,100 EDGEHILL RD,StreetAddress,EDGEHILL,RD, ,948267.5568,1110234.064,2022-05-11 00:00:00.000000,1900,700,3,FALSE,
355,100 EDTIM RD,StreetAddress,EDTIM,RD, ,944803.8509,1119135.915,2022-03-19 00:00:00.000000,2015,2045,1,FALSE,All Other
356,100 EDTIM RD,StreetAddress,EDTIM,RD, ,944803.8509,1119135.915,2022-07-08 00:00:00.000000,423,423,1,TRUE,
357,100 ELK ST,StreetAddress,ELK,ST, ,937449.8064,1102416.259,2022-05-14 00:00:00.000000,2143,2143,1,FALSE,
